order_id,order_date,year,month,salesperson,client_name,client_segment,client_city,region,product_name,product_category,quantity,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,channel,is_returned,return_date,monthly_target
DM-007026,2006-09-01,2006,9,Karen Filippelli,Buffalo Paper Supply #2,Internal,Utica,Northeast,Specialty Paper - Glossy (Pack),Paper,5,82.8,0.05,20.7,414.05,393.35,Direct,False,,287.2
DM-010623,2006-09-01,2006,9,Phyllis Vance,Albany Medical Center #87,Enterprise,Tallahassee,Southeast,Shredder Bags (Pack),Office Supplies,10,36.15,0.05,18.08,361.52,343.45,Email,False,,80.95
DM-014569,2006-09-01,2006,9,Dwight Schrute,Syracuse Manufacturing #134,Enterprise,Ithaca,Northeast,Specialty Paper - Glossy (Pack),Paper,1,83.82,0.15,16.35,108.97,92.62,Trade Show,False,,181.4
DM-002038,2006-09-02,2006,9,Jim Halpert,Scranton Paper Supply #170,Education,Syracuse,Northeast,DM Executive Binder,Office Supplies,10,32.0,0.0,0.0,319.9,319.9,Phone,False,,154.32
DM-002006,2006-09-02,2006,9,Jim Halpert,Syracuse Law Firm #72,Enterprise,Pittsburgh,Mid-Atlantic,Envelopes - #10 (Box),Office Supplies,4,30.3,0.15,18.17,121.15,102.98,Phone,False,,142.45
DM-002051,2006-09-02,2006,9,Dwight Schrute,Rochester Insurance #48,Enterprise,Scranton,Northeast,Recycled Paper - Letter (Case),Paper,5,100.18,0.05,26.06,520.98,494.91,Phone,False,,475.08
DM-002016,2006-09-02,2006,9,Jim Halpert,Akron Manufacturing #11,Mid-Market,New York,Northeast,Manila Folders (Pack),Office Supplies,1,25.82,0.0,0.0,25.82,25.82,Direct,False,,118.68
DM-014562,2006-09-02,2006,9,Dwight Schrute,Utica Logistics #45,Enterprise,New York,Northeast,Copy Paper - Legal (Case),Paper,3,120.8,0.2,62.82,314.11,251.29,Phone,False,,248.78
DM-010605,2006-09-03,2006,9,Stanley Hudson,Nashua Dental #4,Mid-Market,Harrisburg,Mid-Atlantic,Copy Paper - Premium (Case),Paper,2,142.05,0.0,0.0,284.08,284.08,Direct,False,,296.95
DM-012349,2006-09-03,2006,9,Dwight Schrute,Buffalo Dental #49,Enterprise,Tallahassee,Southeast,File Folders (Box),Office Supplies,16,41.28,0.15,96.56,643.83,547.27,Email,False,,75.97
DM-002025,2006-09-03,2006,9,Jim Halpert,Albany Paper Supply #5,Mid-Market,Harrisburg,Mid-Atlantic,File Folders (Box),Office Supplies,1,37.67,0.05,1.88,37.67,35.8,Phone,False,,189.95
DM-012343,2006-09-03,2006,9,Phyllis Vance,Akron Accounting #13,Enterprise,Ithaca,Northeast,Pens - Ballpoint (Box),Office Supplies,1,22.32,0.15,3.35,22.32,18.98,Trade Show,False,,42.72
DM-002074,2006-09-03,2006,9,Jim Halpert,Albany Paper Supply #5,Mid-Market,Philadelphia,Mid-Atlantic,Laser Toner - Black,Ink & Toner,1,209.55,0.0,0.0,209.55,209.55,Direct,False,,1069.08
DM-012352,2006-09-03,2006,9,Stanley Hudson,Nashua Law Firm #15,SMB,Scranton,Northeast,Copy Paper - Letter (Case),Paper,5,106.42,0.2,106.42,532.08,425.65,Direct,False,,204.3
DM-002071,2006-09-03,2006,9,Jim Halpert,Akron Paper Supply #59,Enterprise,Ithaca,Northeast,Laser Toner - Color,Ink & Toner,3,287.02,0.0,0.0,861.08,861.08,Direct,False,,1425.48
DM-014571,2006-09-03,2006,9,Phyllis Vance,Buffalo Logistics #86,Mid-Market,Harrisburg,Mid-Atlantic,Color Copy Paper (Pack),Paper,1,76.2,0.05,3.8,76.2,72.4,Phone,False,,150.28
DM-002041,2006-09-03,2006,9,Dwight Schrute,Buffalo Paper Supply #2,SMB,Scranton,Northeast,Printer Ink - Color,Ink & Toner,1,72.7,0.05,4.71,94.51,89.8,Phone,False,,356.28
DM-007027,2006-09-04,2006,9,Jim Halpert,Scranton Accounting #141,Internal,Utica,Northeast,Manila Folders (Pack),Office Supplies,6,24.28,0.1,14.58,145.68,131.1,Phone,True,2006-09-29,82.0
DM-010617,2006-09-04,2006,9,Stanley Hudson,Nashua Medical Center #10,Enterprise,Pittsburgh,Mid-Atlantic,Sticky Notes (Pack),Office Supplies,4,17.5,0.0,0.0,70.05,70.05,Direct,False,,37.75
DM-012340,2006-09-04,2006,9,Stanley Hudson,Scranton Law Firm #54,Internal,Stamford,Northeast,Copy Paper - Letter (Case),Paper,4,99.43,0.0,0.0,397.72,397.72,Email,False,,204.3
DM-002046,2006-09-04,2006,9,Phyllis Vance,Buffalo Paper Supply #2,Mid-Market,Scranton,Northeast,Copy Paper - Legal (Case),Paper,1,126.7,0.0,0.0,126.7,126.7,Phone,False,,570.12
DM-002048,2006-09-04,2006,9,Stanley Hudson,Syracuse Insurance #50,Internal,Nashua,Northeast,DM Executive Binder,Office Supplies,12,33.95,0.0,0.0,407.35,407.35,Direct,False,,154.32
DM-002049,2006-09-04,2006,9,Phyllis Vance,Utica Law Firm #1,Internal,Utica,Northeast,Copy Paper - Letter (Case),Paper,5,109.08,0.1,54.52,545.35,490.83,Direct,False,,510.72
DM-002044,2006-09-04,2006,9,Stanley Hudson,Buffalo Accounting #8,SMB,Carbondale,Northeast,Pens - Ballpoint (Box),Office Supplies,1,24.18,0.15,3.62,24.18,20.55,Trade Show,False,,106.8
DM-002061,2006-09-04,2006,9,Dwight Schrute,Nashua Dental #63,Education,Lewistown,Mid-Atlantic,Copy Paper - Letter (Case),Paper,1,110.15,0.15,21.49,143.2,121.71,Direct,False,,510.72
DM-014574,2006-09-04,2006,9,Stanley Hudson,Nashua Dental #32,Government,Albany,Northeast,DM Executive Binder,Office Supplies,2,30.2,0.1,6.05,60.4,54.35,Direct,False,,67.35
DM-002003,2006-09-04,2006,9,Ryan Howard,Buffalo Paper Supply #224,Education,Syracuse,Northeast,Manila Folders (Pack),Office Supplies,0,24.45,0.0,0.0,9.78,9.78,Direct,False,,118.68
DM-019269,2006-09-04,2006,9,Dwight Schrute,Buffalo Accounting #77,Enterprise,Ithaca,Northeast,Copy Paper - Letter (Case),Paper,31,106.0,0.0,0.0,3307.42,3307.42,Email,False,,167.15
DM-010606,2006-09-04,2006,9,Phyllis Vance,Buffalo Paper Supply #2,Mid-Market,Philadelphia,Mid-Atlantic,Printer Ink - Color,Ink & Toner,12,70.08,0.0,0.0,841.0,841.0,Email,False,,161.95
DM-014570,2006-09-04,2006,9,Phyllis Vance,Syracuse Law Firm #72,Mid-Market,Scranton,Northeast,Sticky Notes (Pack),Office Supplies,5,17.65,0.1,8.82,88.22,79.4,Trade Show,False,,36.22
DM-001997,2006-09-05,2006,9,Jim Halpert,Utica Law Firm #1,Enterprise,Tallahassee,Southeast,File Folders (Box),Office Supplies,5,37.45,0.05,9.38,187.25,177.88,Email,False,,189.95
DM-014564,2006-09-05,2006,9,Dwight Schrute,Akron Manufacturing #17,Education,Syracuse,Northeast,Cardstock - White (Pack),Paper,8,47.42,0.0,0.0,369.95,369.95,Direct,False,,103.62
DM-019277,2006-09-05,2006,9,Jim Halpert,Nashua Medical Center #10,SMB,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,4,29.72,0.0,0.0,118.92,118.92,Direct,True,2006-10-05,46.62
DM-010616,2006-09-05,2006,9,Dwight Schrute,Buffalo Dental #49,Mid-Market,Philadelphia,Mid-Atlantic,File Folders (Box),Office Supplies,4,38.35,0.1,14.95,149.56,134.62,Direct,False,,86.35
DM-014572,2006-09-05,2006,9,Jim Halpert,Syracuse Law Firm #22,Enterprise,Scranton,Northeast,File Folders (Box),Office Supplies,5,39.02,0.0,0.0,195.1,195.1,Direct,False,,82.9
DM-007023,2006-09-05,2006,9,Dwight Schrute,Buffalo Logistics #239,Enterprise,Pittsburgh,Mid-Atlantic,Pens - Ballpoint (Box),Office Supplies,1,23.88,0.2,6.2,31.04,24.83,Trade Show,False,,73.8
DM-002068,2006-09-06,2006,9,Ryan Howard,Utica Dental #82,Mid-Market,Harrisburg,Mid-Atlantic,DM Executive Binder,Office Supplies,1,33.48,0.1,2.68,26.79,24.11,Direct,False,,154.32
DM-019266,2006-09-06,2006,9,Stanley Hudson,Utica Law Firm #103,Education,Lewistown,Mid-Atlantic,Copy Paper - Premium (Case),Paper,2,131.78,0.0,0.0,263.52,263.52,Phone,False,,213.8
DM-014584,2006-09-06,2006,9,Dwight Schrute,Akron Manufacturing #268,Enterprise,Scranton,Northeast,Printer Ink - Black,Ink & Toner,1,60.98,0.05,3.96,79.27,75.3,Phone,False,,129.55
DM-014565,2006-09-06,2006,9,Dwight Schrute,Nashua Accounting #249,Enterprise,Pittsburgh,Mid-Atlantic,Cardstock - White (Pack),Paper,3,46.12,0.0,0.0,119.89,119.89,Direct,False,,103.62
DM-002015,2006-09-06,2006,9,Stanley Hudson,Utica Law Firm #1,Government,Scranton,Northeast,Laser Toner - Color,Ink & Toner,1,312.85,0.0,0.0,312.85,312.85,Email,False,,1425.48
DM-002023,2006-09-06,2006,9,Dwight Schrute,Utica Law Firm #1,SMB,Scranton,Northeast,Copy Paper - Letter (Case),Paper,16,107.18,0.05,83.59,1671.83,1588.24,Direct,False,,510.72
DM-002012,2006-09-06,2006,9,Dwight Schrute,Akron Logistics #53,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Letter (Case),Paper,8,103.1,0.1,80.4,804.15,723.74,Phone,False,,510.72
DM-007009,2006-09-06,2006,9,Jim Halpert,Nashua Medical Center #10,Enterprise,Tallahassee,Southeast,DM Executive Binder,Office Supplies,1,33.35,0.2,6.68,33.35,26.68,Phone,False,,106.62
DM-002014,2006-09-06,2006,9,Jim Halpert,Albany Medical Center #292,SMB,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,10,29.1,0.0,0.0,291.0,291.0,Direct,False,,142.45
DM-002054,2006-09-07,2006,9,Michael Scott,Utica Logistics #23,Mid-Market,Scranton,Northeast,Printer Ink - Black,Ink & Toner,0,64.15,0.05,0.32,6.42,6.09,Phone,False,,296.88
DM-012355,2006-09-07,2006,9,Phyllis Vance,Buffalo Paper Supply #2,Mid-Market,New York,Northeast,Sticky Notes (Pack),Office Supplies,6,18.47,0.0,0.0,110.85,110.85,Email,False,,33.22
DM-007002,2006-09-07,2006,9,Dwight Schrute,Nashua Medical Center #3,SMB,Carbondale,Northeast,Laser Toner - Black,Ink & Toner,3,215.98,0.0,0.0,561.5,561.5,Referral,False,,738.65
DM-002040,2006-09-07,2006,9,Phyllis Vance,Buffalo Paper Supply #2,Mid-Market,Scranton,Northeast,DM Executive Binder,Office Supplies,10,34.08,0.2,68.15,340.72,272.58,Email,False,,154.32
DM-010599,2006-09-07,2006,9,Dwight Schrute,Utica Law Firm #1,Enterprise,New York,Northeast,Copy Paper - Premium (Case),Paper,1,128.5,0.1,16.71,167.05,150.34,Phone,False,,296.95
DM-002018,2006-09-08,2006,9,Dwight Schrute,Scranton Paper Supply #7,Enterprise,Tallahassee,Southeast,Sticky Notes (Pack),Office Supplies,8,17.15,0.0,0.0,133.81,133.81,Phone,False,,83.05
DM-016581,2006-09-08,2006,9,Karen Filippelli,Buffalo Paper Supply #2,Enterprise,Ithaca,Northeast,File Folders (Box),Office Supplies,6,39.58,0.15,35.62,237.48,201.85,Direct,False,,51.8
DM-012354,2006-09-08,2006,9,Phyllis Vance,Rochester Law Firm #198,Enterprise,Scranton,Northeast,Copy Paper - Letter (Case),Paper,2,102.1,0.0,0.0,204.2,204.2,Direct,False,,204.3
DM-002073,2006-09-08,2006,9,Dwight Schrute,Nashua Paper Supply #303,Internal,Nashua,Northeast,Laser Toner - Black,Ink & Toner,1,239.42,0.0,0.0,311.25,311.25,Phone,False,,1069.08
DM-010624,2006-09-08,2006,9,Dwight Schrute,Akron Dental #129,Mid-Market,Philadelphia,Mid-Atlantic,File Folders (Box),Office Supplies,16,40.62,0.05,31.69,633.78,602.1,Direct,False,,86.35
DM-014560,2006-09-08,2006,9,Dwight Schrute,Albany Paper Supply #5,SMB,Scranton,Northeast,Copy Paper - Legal (Case),Paper,8,121.95,0.15,142.68,951.14,808.47,Email,False,,248.78
DM-014568,2006-09-08,2006,9,Phyllis Vance,Albany Dental #145,SMB,Scranton,Northeast,Printer Ink - Color,Ink & Toner,4,79.72,0.1,31.9,318.9,287.0,Direct,False,,155.48
DM-019268,2006-09-09,2006,9,Dwight Schrute,Utica Insurance #85,Government,Albany,Northeast,Pens - Ballpoint (Box),Office Supplies,4,21.62,0.0,0.0,84.37,84.37,Trade Show,False,,34.95
DM-007018,2006-09-09,2006,9,Stanley Hudson,Akron Manufacturing #11,Government,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,2,50.92,0.1,10.18,101.85,91.68,Direct,False,,155.88
DM-002032,2006-09-09,2006,9,Jim Halpert,Nashua Dental #4,SMB,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,1,48.32,0.0,0.0,48.32,48.32,Direct,False,,225.6
DM-012351,2006-09-09,2006,9,Karen Filippelli,Utica Logistics #23,Mid-Market,Philadelphia,Mid-Atlantic,Shredder Bags (Pack),Office Supplies,4,38.95,0.0,0.0,155.75,155.75,Phone,False,,71.22
DM-002027,2006-09-09,2006,9,Stanley Hudson,Utica Manufacturing #227,Education,Lewistown,Mid-Atlantic,Printer Ink - Color,Ink & Toner,24,73.08,0.0,0.0,1753.8,1753.8,Direct,False,,356.28
DM-007008,2006-09-09,2006,9,Dwight Schrute,Akron Law Firm #28,Government,Scranton,Northeast,Copy Paper - Tabloid (Case),Paper,3,155.92,0.15,60.81,405.37,344.57,Trade Show,False,,517.02
DM-002060,2006-09-09,2006,9,Dwight Schrute,Utica Logistics #29,Mid-Market,New York,Northeast,Color Copy Paper (Pack),Paper,13,69.52,0.0,0.0,903.89,903.89,Direct,False,,344.4
DM-012342,2006-09-09,2006,9,Dwight Schrute,Nashua Dental #21,Enterprise,Scranton,Northeast,Printer Ink - Color,Ink & Toner,3,72.0,0.1,18.72,187.23,168.51,Direct,False,,142.5
DM-007011,2006-09-09,2006,9,Jim Halpert,Utica Medical Center #196,Education,Syracuse,Northeast,Pens - Ballpoint (Box),Office Supplies,2,21.32,0.1,4.28,42.68,38.4,Email,False,,73.8
DM-007021,2006-09-10,2006,9,Phyllis Vance,Utica Law Firm #1,Mid-Market,Philadelphia,Mid-Atlantic,Pens - Ballpoint (Box),Office Supplies,4,23.05,0.15,13.82,92.2,78.38,Email,False,,73.8
DM-002004,2006-09-10,2006,9,Stanley Hudson,Utica Accounting #25,Enterprise,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,2,43.9,0.0,0.0,87.78,87.78,Phone,False,,225.6
DM-007025,2006-09-10,2006,9,Dwight Schrute,Utica Logistics #23,Enterprise,Pittsburgh,Mid-Atlantic,Laser Toner - Black,Ink & Toner,5,240.95,0.0,0.0,1252.94,1252.94,Email,False,,738.65
DM-002070,2006-09-10,2006,9,Stanley Hudson,Utica Law Firm #1,Government,Albany,Northeast,Envelopes - #10 (Box),Office Supplies,4,32.08,0.0,0.0,128.25,128.25,Direct,False,,142.45
DM-007004,2006-09-10,2006,9,Dwight Schrute,Utica Law Firm #1,Internal,Stamford,Northeast,Laser Toner - Black,Ink & Toner,6,223.68,0.0,0.0,1453.86,1453.86,Phone,False,,738.65
DM-016582,2006-09-10,2006,9,Jim Halpert,Akron Manufacturing #17,SMB,Carbondale,Northeast,Specialty Paper - Glossy (Pack),Paper,2,87.32,0.15,26.2,174.65,148.45,Email,False,,113.38
DM-010613,2006-09-10,2006,9,Phyllis Vance,Nashua Medical Center #10,Mid-Market,Scranton,Northeast,Recycled Paper - Letter (Case),Paper,3,97.55,0.0,0.0,292.62,292.62,Phone,True,2006-09-30,215.95
DM-007016,2006-09-10,2006,9,Jim Halpert,Utica Accounting #25,Mid-Market,Philadelphia,Mid-Atlantic,Cardstock - White (Pack),Paper,4,47.98,0.0,0.0,191.9,191.9,Phone,False,,164.08
DM-007005,2006-09-10,2006,9,Jim Halpert,Nashua Insurance #151,SMB,Scranton,Northeast,Printer Ink - Color,Ink & Toner,4,72.4,0.0,0.0,289.62,289.62,Direct,False,,246.15
DM-002005,2006-09-10,2006,9,Karen Filippelli,Scranton Paper Supply #7,SMB,Scranton,Northeast,Laser Toner - Color,Ink & Toner,1,311.48,0.0,0.0,311.48,311.48,Direct,False,,1425.48
DM-014579,2006-09-11,2006,9,Jim Halpert,Utica Law Firm #238,Government,Scranton,Northeast,File Folders (Box),Office Supplies,6,42.25,0.05,12.68,253.45,240.78,Phone,False,,82.9
DM-002017,2006-09-11,2006,9,Dwight Schrute,Nashua Law Firm #83,Government,Albany,Northeast,Laser Toner - Black,Ink & Toner,16,239.35,0.0,0.0,3733.96,3733.96,Phone,False,,1069.08
DM-016577,2006-09-11,2006,9,Dwight Schrute,Nashua Paper Supply #36,Enterprise,Philadelphia,Mid-Atlantic,DM Executive Binder,Office Supplies,16,32.67,0.0,0.0,509.63,509.63,Phone,False,,42.1
DM-002075,2006-09-11,2006,9,Stanley Hudson,Albany Medical Center #87,Enterprise,Scranton,Northeast,Laser Toner - Black,Ink & Toner,5,234.65,0.1,117.32,1173.2,1055.88,Phone,False,,1069.08
DM-016580,2006-09-11,2006,9,Dwight Schrute,Albany Logistics #19,SMB,Scranton,Northeast,Copy Paper - Legal (Case),Paper,1,120.72,0.05,7.83,156.94,149.11,Phone,False,,155.5
DM-016591,2006-09-11,2006,9,Phyllis Vance,Buffalo Accounting #8,Mid-Market,Scranton,Northeast,DM Executive Binder,Office Supplies,4,30.58,0.0,0.0,122.32,122.32,Trade Show,False,,42.1
DM-002043,2006-09-11,2006,9,Phyllis Vance,Scranton Dental #74,Mid-Market,New York,Northeast,Copy Paper - Legal (Case),Paper,3,114.92,0.0,0.0,344.78,344.78,Phone,False,,570.12
DM-002055,2006-09-11,2006,9,Jim Halpert,Scranton Law Firm #26,SMB,Carbondale,Northeast,Shredder Bags (Pack),Office Supplies,24,38.17,0.0,0.0,916.1,916.1,Phone,False,,178.08
DM-002024,2006-09-12,2006,9,Dwight Schrute,Nashua Insurance #314,SMB,Carbondale,Northeast,Printer Ink - Black,Ink & Toner,13,60.3,0.0,0.0,783.77,783.77,Direct,False,,296.88
DM-012357,2006-09-12,2006,9,Stanley Hudson,Rochester Insurance #48,Enterprise,Ithaca,Northeast,Copy Paper - Legal (Case),Paper,1,114.15,0.2,22.83,114.15,91.32,Direct,False,,228.05
DM-019270,2006-09-12,2006,9,Dwight Schrute,Akron Medical Center #31,Internal,Utica,Northeast,Laser Toner - Black,Ink & Toner,3,234.85,0.0,0.0,610.58,610.58,Direct,False,,349.88
DM-014589,2006-09-12,2006,9,Jim Halpert,Rochester Accounting #215,SMB,Scranton,Northeast,Shredder Bags (Pack),Office Supplies,5,34.72,0.1,17.38,173.62,156.25,Phone,False,,77.7
DM-002064,2006-09-12,2006,9,Phyllis Vance,Buffalo Manufacturing #71,Internal,Utica,Northeast,DM Executive Binder,Office Supplies,3,33.17,0.15,14.92,99.55,84.62,Phone,False,,154.32
DM-012362,2006-09-13,2006,9,Dwight Schrute,Nashua Law Firm #34,Mid-Market,Harrisburg,Mid-Atlantic,Color Copy Paper (Pack),Paper,3,78.27,0.0,0.0,203.52,203.52,Phone,False,,137.75
DM-019274,2006-09-13,2006,9,Jim Halpert,Buffalo Law Firm #39,Mid-Market,Philadelphia,Mid-Atlantic,File Folders (Box),Office Supplies,4,40.5,0.05,8.1,162.02,153.93,Phone,False,,62.18
DM-010629,2006-09-13,2006,9,Phyllis Vance,Utica Law Firm #1,Government,Dunmore,Northeast,Stapler - Heavy Duty,Office Supplies,6,47.02,0.0,0.0,282.18,282.18,Email,False,,102.55
DM-007006,2006-09-13,2006,9,Dwight Schrute,Syracuse Logistics #107,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Tabloid (Case),Paper,6,158.05,0.0,0.0,1027.26,1027.26,Phone,False,,517.02
DM-014590,2006-09-13,2006,9,Dwight Schrute,Buffalo Law Firm #40,Internal,Utica,Northeast,Pens - Ballpoint (Box),Office Supplies,8,20.78,0.0,0.0,162.08,162.08,Referral,False,,46.6
DM-002069,2006-09-13,2006,9,Jim Halpert,Syracuse Medical Center #112,Internal,Nashua,Northeast,Shredder Bags (Pack),Office Supplies,1,35.8,0.0,0.0,35.8,35.8,Direct,False,,178.08
DM-010601,2006-09-13,2006,9,Dwight Schrute,Akron Accounting #13,Enterprise,New York,Northeast,Copy Paper - Premium (Case),Paper,4,135.78,0.05,26.49,529.53,503.04,Referral,False,,296.95
DM-010602,2006-09-13,2006,9,Stanley Hudson,Buffalo Accounting #8,Internal,Nashua,Northeast,DM Executive Binder,Office Supplies,1,33.82,0.0,0.0,33.82,33.82,Email,False,,70.15
DM-007010,2006-09-13,2006,9,Dwight Schrute,Buffalo Paper Supply #2,Mid-Market,Philadelphia,Mid-Atlantic,Printer Ink - Color,Ink & Toner,1,78.55,0.05,5.1,102.12,97.01,Email,False,,246.15
DM-007024,2006-09-13,2006,9,Phyllis Vance,Nashua Paper Supply #36,Mid-Market,New York,Northeast,Copy Paper - Tabloid (Case),Paper,1,165.88,0.0,0.0,165.88,165.88,Email,False,,517.02
DM-012337,2006-09-13,2006,9,Phyllis Vance,Utica Law Firm #1,Mid-Market,New York,Northeast,Recycled Paper - Letter (Case),Paper,2,93.48,0.0,0.0,186.95,186.95,Direct,False,,190.02
DM-012356,2006-09-13,2006,9,Phyllis Vance,Nashua Insurance #168,Enterprise,Scranton,Northeast,DM Executive Binder,Office Supplies,1,34.47,0.05,1.72,34.47,32.75,Email,False,,61.72
DM-016575,2006-09-13,2006,9,Phyllis Vance,Utica Paper Supply #101,Mid-Market,Harrisburg,Mid-Atlantic,Manila Folders (Pack),Office Supplies,6,26.05,0.0,0.0,156.35,156.35,Direct,False,,32.38
DM-007012,2006-09-13,2006,9,Stanley Hudson,Utica Logistics #23,Mid-Market,New York,Northeast,Copy Paper - Tabloid (Case),Paper,12,147.78,0.05,88.65,1773.25,1684.6,Direct,False,,517.02
DM-014585,2006-09-14,2006,9,Ryan Howard,Albany Dental #118,Government,Albany,Northeast,Copy Paper - Letter (Case),Paper,1,111.42,0.15,13.37,89.15,75.78,Email,False,,222.85
DM-002001,2006-09-14,2006,9,Karen Filippelli,Buffalo Accounting #133,Government,Scranton,Northeast,Color Copy Paper (Pack),Paper,3,72.3,0.0,0.0,216.9,216.9,Phone,False,,344.4
DM-010603,2006-09-14,2006,9,Jim Halpert,Albany Manufacturing #192,Enterprise,Tallahassee,Southeast,Color Copy Paper (Pack),Paper,2,71.15,0.1,14.23,142.3,128.07,Email,False,,156.55
DM-010607,2006-09-14,2006,9,Phyllis Vance,Nashua Insurance #122,Mid-Market,New York,Northeast,Laser Toner - Color,Ink & Toner,2,318.4,0.05,31.85,636.8,604.95,Trade Show,False,,647.95
DM-002063,2006-09-14,2006,9,Dwight Schrute,Nashua Medical Center #3,Internal,Stamford,Northeast,Copy Paper - Premium (Case),Paper,1,146.8,0.1,19.08,190.84,171.76,Direct,False,,653.28
DM-016576,2006-09-14,2006,9,Dwight Schrute,Syracuse Insurance #153,Mid-Market,New York,Northeast,Copy Paper - Letter (Case),Paper,13,109.85,0.15,214.2,1427.95,1213.75,Direct,False,,139.3
DM-007020,2006-09-14,2006,9,Phyllis Vance,Rochester Law Firm #119,Mid-Market,Philadelphia,Mid-Atlantic,Cardstock - White (Pack),Paper,1,51.12,0.05,2.55,51.12,48.58,Email,False,,164.08
DM-002022,2006-09-14,2006,9,Dwight Schrute,Utica Logistics #79,Enterprise,Ithaca,Northeast,Specialty Paper - Glossy (Pack),Paper,1,91.85,0.2,23.89,119.4,95.51,Email,False,,415.68
DM-002019,2006-09-14,2006,9,Dwight Schrute,Utica Logistics #79,Enterprise,Pittsburgh,Mid-Atlantic,Copy Paper - Premium (Case),Paper,1,140.4,0.15,27.36,182.52,155.16,Referral,True,2006-10-04,653.28
DM-007013,2006-09-15,2006,9,Jim Halpert,Albany Logistics #9,Mid-Market,Philadelphia,Mid-Atlantic,Cardstock - White (Pack),Paper,2,51.22,0.05,5.12,102.45,97.32,Direct,False,,164.08
DM-016578,2006-09-15,2006,9,Jim Halpert,Scranton Medical Center #66,Enterprise,New York,Northeast,Shredder Bags (Pack),Office Supplies,4,35.62,0.05,7.12,142.52,135.4,Direct,False,,48.58
DM-016579,2006-09-15,2006,9,Stanley Hudson,Buffalo Accounting #35,Government,Scranton,Northeast,Copy Paper - Tabloid (Case),Paper,2,162.82,0.0,0.0,325.65,325.65,Phone,False,,204.1
DM-010630,2006-09-15,2006,9,Jim Halpert,Nashua Medical Center #3,Enterprise,Tallahassee,Southeast,Specialty Paper - Glossy (Pack),Paper,3,83.12,0.0,0.0,249.4,249.4,Email,False,,188.95
DM-007028,2006-09-15,2006,9,Ryan Howard,Buffalo Paper Supply #203,Mid-Market,Philadelphia,Mid-Atlantic,Envelopes - #10 (Box),Office Supplies,1,31.52,0.05,1.26,25.21,23.95,Referral,False,,98.42
DM-002062,2006-09-15,2006,9,Jim Halpert,Nashua Medical Center #10,Enterprise,New York,Northeast,Printer Ink - Color,Ink & Toner,6,76.9,0.15,69.23,461.42,392.2,Referral,False,,356.28
DM-001998,2006-09-15,2006,9,Phyllis Vance,Akron Law Firm #28,Government,Scranton,Northeast,Cardstock - White (Pack),Paper,5,52.6,0.0,0.0,263.0,263.0,Trade Show,False,,237.48
DM-007014,2006-09-15,2006,9,Dwight Schrute,Scranton Accounting #89,Mid-Market,Harrisburg,Mid-Atlantic,Copy Paper - Letter (Case),Paper,5,104.5,0.05,27.17,543.4,516.23,Trade Show,False,,352.85
DM-002072,2006-09-15,2006,9,Phyllis Vance,Albany Paper Supply #5,Education,Syracuse,Northeast,Pens - Ballpoint (Box),Office Supplies,3,23.58,0.0,0.0,70.7,70.7,Direct,False,,106.8
DM-014559,2006-09-15,2006,9,Stanley Hudson,Albany Dental #262,SMB,Scranton,Northeast,Laser Toner - Black,Ink & Toner,1,229.88,0.15,34.47,229.88,195.4,Direct,False,,466.5
DM-007035,2006-09-15,2006,9,Stanley Hudson,Buffalo Paper Supply #2,Internal,Nashua,Northeast,File Folders (Box),Office Supplies,3,37.5,0.0,0.0,112.5,112.5,Referral,False,,131.25
DM-002033,2006-09-16,2006,9,Dwight Schrute,Nashua Paper Supply #36,SMB,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,3,50.55,0.1,13.13,131.43,118.3,Direct,False,,225.6
DM-012348,2006-09-16,2006,9,Jim Halpert,Buffalo Logistics #60,Government,Albany,Northeast,Recycled Paper - Letter (Case),Paper,1,105.57,0.0,0.0,105.57,105.57,Phone,False,,190.02
DM-014581,2006-09-16,2006,9,Phyllis Vance,Albany Insurance #76,SMB,Scranton,Northeast,Copy Paper - Letter (Case),Paper,3,104.38,0.15,46.97,313.1,266.12,Email,False,,222.85
DM-016592,2006-09-16,2006,9,Phyllis Vance,Scranton Accounting #6,Government,Albany,Northeast,Color Copy Paper (Pack),Paper,10,77.68,0.0,0.0,776.78,776.78,Referral,False,,93.92
DM-012367,2006-09-16,2006,9,Dwight Schrute,Nashua Dental #32,Internal,Utica,Northeast,Laser Toner - Color,Ink & Toner,1,293.72,0.2,76.38,381.84,305.47,Direct,False,,570.2
DM-010600,2006-09-16,2006,9,Jim Halpert,Nashua Law Firm #15,Enterprise,Pittsburgh,Mid-Atlantic,Cardstock - White (Pack),Paper,24,52.5,0.1,125.98,1259.78,1133.8,Email,False,,107.95
DM-012359,2006-09-16,2006,9,Dwight Schrute,Buffalo Paper Supply #2,Enterprise,Scranton,Northeast,Laser Toner - Color,Ink & Toner,3,309.52,0.05,40.24,804.8,764.56,Phone,False,,570.2
