order_id,order_date,year,month,salesperson,client_name,client_segment,client_city,region,product_name,product_category,quantity,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,channel,is_returned,return_date,monthly_target
DM-006330,2005-04-25,2005,4,Andy Bernard,Scranton Paper Supply #7,Mid-Market,New York,Northeast,Printer Ink - Color,Ink & Toner,1,281.1,0.0,0.0,281.1,281.1,Direct,False,,748.03
DM-006341,2005-04-25,2005,4,Dwight Schrute,Albany Paper Supply #177,Mid-Market,Philadelphia,Mid-Atlantic,DM Executive Binder,Office Supplies,1,119.42,0.05,5.98,119.42,113.43,Phone,False,,323.95
DM-006329,2005-04-26,2005,4,Dwight Schrute,Albany Accounting #44,Mid-Market,Harrisburg,Mid-Atlantic,Specialty Paper - Glossy (Pack),Paper,1,356.82,0.0,0.0,356.82,356.82,Referral,False,,872.67
DM-001126,2005-04-26,2005,4,Phyllis Vance,Utica Law Firm #1,Enterprise,Scranton,Northeast,Pens - Ballpoint (Box),Office Supplies,5,80.75,0.0,0.0,403.66,403.66,Phone,False,,324.52
DM-006343,2005-04-26,2005,4,Andy Bernard,Albany Paper Supply #5,Enterprise,New York,Northeast,Laser Toner - Color,Ink & Toner,4,1131.64,0.0,0.0,4526.46,4526.46,Phone,False,,2992.78
DM-018935,2005-04-26,2005,4,Dwight Schrute,Nashua Dental #21,Mid-Market,New York,Northeast,Manila Folders (Pack),Office Supplies,3,87.4,0.1,26.22,262.1,235.88,Trade Show,False,,117.99
DM-001134,2005-04-26,2005,4,Stanley Hudson,Syracuse Dental #120,Enterprise,Philadelphia,Mid-Atlantic,Laser Toner - Color,Ink & Toner,10,1195.38,0.0,0.0,11953.94,11953.94,Email,False,,4331.62
DM-001144,2005-04-26,2005,4,Stanley Hudson,Albany Logistics #19,SMB,Scranton,Northeast,Shredder Bags (Pack),Office Supplies,1,148.49,0.0,0.0,148.49,148.49,Trade Show,False,,541.12
DM-001114,2005-04-26,2005,4,Dwight Schrute,Scranton Law Firm #12,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Tabloid (Case),Paper,6,577.6,0.0,0.0,3465.7,3465.7,Referral,False,,2273.92
DM-001130,2005-04-27,2005,4,Dwight Schrute,Scranton Accounting #6,Government,Dunmore,Northeast,Laser Toner - Color,Ink & Toner,6,1159.47,0.0,0.0,6956.56,6956.56,Phone,False,,4331.62
DM-006344,2005-04-27,2005,4,Jim Halpert,Buffalo Logistics #60,SMB,Scranton,Northeast,Shredder Bags (Pack),Office Supplies,5,137.18,0.0,0.0,685.8,685.8,Referral,False,,373.92
DM-006339,2005-04-27,2005,4,Dwight Schrute,Utica Law Firm #1,Internal,Utica,Northeast,Copy Paper - Tabloid (Case),Paper,1,572.66,0.0,0.0,572.66,572.66,Trade Show,False,,1571.11
DM-018939,2005-04-27,2005,4,Dwight Schrute,Albany Paper Supply #5,Enterprise,New York,Northeast,Color Copy Paper (Pack),Paper,6,281.58,0.0,0.0,1689.2,1689.2,Email,False,,342.48
DM-011974,2005-04-27,2005,4,Dwight Schrute,Buffalo Insurance #155,Enterprise,Philadelphia,Mid-Atlantic,Manila Folders (Pack),Office Supplies,12,93.48,0.2,224.39,1122.04,897.66,Direct,False,,144.21
DM-001173,2005-04-27,2005,4,Dwight Schrute,Syracuse Law Firm #22,Mid-Market,Philadelphia,Mid-Atlantic,Recycled Paper - Letter (Case),Paper,1,365.08,0.0,0.0,365.08,365.08,Email,False,,1443.62
DM-001177,2005-04-27,2005,4,Stanley Hudson,Akron Manufacturing #11,Mid-Market,Scranton,Northeast,Laser Toner - Color,Ink & Toner,4,1226.92,0.0,0.0,4907.89,4907.89,Direct,False,,4331.62
DM-011971,2005-04-28,2005,4,Karen Filippelli,Utica Law Firm #1,Mid-Market,New York,Northeast,Printer Ink - Black,Ink & Toner,1,244.34,0.0,0.0,244.34,244.34,Phone,True,2005-05-20,360.81
DM-006342,2005-04-28,2005,4,Dwight Schrute,Utica Law Firm #1,Enterprise,Pittsburgh,Mid-Atlantic,Laser Toner - Color,Ink & Toner,6,1115.78,0.0,0.0,6694.84,6694.84,Phone,False,,2992.78
DM-011969,2005-04-28,2005,4,Jim Halpert,Buffalo Dental #109,Mid-Market,Scranton,Northeast,File Folders (Box),Office Supplies,1,161.98,0.05,8.07,161.98,153.9,Phone,False,,230.85
DM-001159,2005-04-28,2005,4,Dwight Schrute,Syracuse Logistics #16,Government,Dunmore,Northeast,Specialty Paper - Glossy (Pack),Paper,6,338.48,0.05,101.56,2030.62,1929.07,Email,True,2005-05-22,1263.12
DM-001149,2005-04-28,2005,4,Jim Halpert,Utica Dental #219,Enterprise,Scranton,Northeast,Copy Paper - Tabloid (Case),Paper,3,642.86,0.0,0.0,1928.5,1928.5,Phone,False,,2273.92
DM-001221,2005-05-01,2005,5,Stanley Hudson,Nashua Law Firm #15,Mid-Market,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,4,179.46,0.2,143.54,717.82,574.28,Trade Show,False,,649.42
DM-011994,2005-05-01,2005,5,Jim Halpert,Utica Law Firm #1,SMB,Scranton,Northeast,Cardstock - White (Pack),Paper,3,200.36,0.0,0.0,601.07,601.07,Phone,True,2005-05-07,273.5
DM-006350,2005-05-01,2005,5,Phyllis Vance,Utica Logistics #45,Internal,Utica,Northeast,Copy Paper - Premium (Case),Paper,5,563.26,0.15,422.46,2816.37,2393.91,Direct,False,,1299.41
DM-006381,2005-05-02,2005,5,Ryan Howard,Nashua Logistics #316,Internal,Nashua,Northeast,DM Executive Binder,Office Supplies,6,115.62,0.05,34.67,693.4,658.73,Referral,False,,306.95
DM-010099,2005-05-02,2005,5,Dwight Schrute,Syracuse Dental #120,Enterprise,Scranton,Northeast,Pens - Ballpoint (Box),Office Supplies,6,88.92,0.05,26.7,533.62,506.92,Email,False,,139.74
DM-001215,2005-05-02,2005,5,Dwight Schrute,Rochester Logistics #98,Government,Scranton,Northeast,Manila Folders (Pack),Office Supplies,5,101.74,0.0,0.0,508.63,508.63,Phone,False,,341.62
DM-006370,2005-05-02,2005,5,Jim Halpert,Buffalo Paper Supply #2,Internal,Stamford,Northeast,Cardstock - White (Pack),Paper,5,188.48,0.05,47.12,942.21,895.09,Email,False,,472.34
DM-010086,2005-05-02,2005,5,Michael Scott,Buffalo Medical Center #108,Enterprise,Tallahassee,Southeast,Printer Ink - Color,Ink & Toner,4,271.6,0.0,0.0,1086.52,1086.52,Referral,False,,466.16
DM-011995,2005-05-02,2005,5,Stanley Hudson,Rochester Law Firm #195,Education,Lewistown,Mid-Atlantic,Color Copy Paper (Pack),Paper,6,253.74,0.05,76.1,1522.66,1446.56,Email,False,,396.62
DM-014178,2005-05-02,2005,5,Stanley Hudson,Utica Law Firm #1,Enterprise,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,6,185.44,0.0,0.0,1112.45,1112.45,Direct,False,,283.38
DM-010082,2005-05-02,2005,5,Andy Bernard,Syracuse Dental #120,Enterprise,Pittsburgh,Mid-Atlantic,Copy Paper - Premium (Case),Paper,1,560.12,0.05,28.02,560.12,532.1,Direct,False,,854.81
DM-018958,2005-05-02,2005,5,Dwight Schrute,Rochester Law Firm #209,SMB,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,3,110.86,0.15,49.88,332.6,282.72,Direct,False,,134.24
DM-001208,2005-05-02,2005,5,Jim Halpert,Utica Manufacturing #78,Mid-Market,Philadelphia,Mid-Atlantic,DM Executive Binder,Office Supplies,1,120.84,0.15,18.14,120.84,102.7,Trade Show,False,,444.22
DM-012010,2005-05-03,2005,5,Dwight Schrute,Albany Logistics #19,Enterprise,Ithaca,Northeast,Shredder Bags (Pack),Office Supplies,10,144.97,0.1,144.97,1449.42,1304.44,Direct,False,,205.1
DM-001196,2005-05-03,2005,5,Dwight Schrute,Scranton Manufacturing #57,Mid-Market,Philadelphia,Mid-Atlantic,Stapler - Heavy Duty,Office Supplies,1,192.85,0.1,19.28,192.85,173.56,Email,False,,649.42
DM-001222,2005-05-03,2005,5,Dwight Schrute,Buffalo Paper Supply #2,Government,Albany,Northeast,Laser Toner - Color,Ink & Toner,24,1179.8,0.05,1415.78,28315.8,26900.01,Email,False,,4103.62
DM-006361,2005-05-03,2005,5,Dwight Schrute,Albany Medical Center #292,Mid-Market,New York,Northeast,Sticky Notes (Pack),Office Supplies,1,62.42,0.0,0.0,62.42,62.42,Trade Show,False,,165.2
DM-006348,2005-05-03,2005,5,Stanley Hudson,Utica Paper Supply #101,Government,Dunmore,Northeast,Printer Ink - Color,Ink & Toner,2,288.9,0.05,28.88,577.79,548.91,Direct,False,,708.6
DM-010095,2005-05-03,2005,5,Phyllis Vance,Utica Law Firm #1,Internal,Stamford,Northeast,Color Copy Paper (Pack),Paper,10,287.28,0.0,0.0,2872.8,2872.8,Email,False,,450.68
DM-001202,2005-05-03,2005,5,Dwight Schrute,Buffalo Medical Center #30,Enterprise,New York,Northeast,Copy Paper - Tabloid (Case),Paper,1,600.88,0.05,30.02,600.88,570.86,Phone,False,,2154.22
DM-001180,2005-05-03,2005,5,Pam Beesly,Albany Logistics #193,Internal,Nashua,Northeast,Copy Paper - Tabloid (Case),Paper,1,574.28,0.0,0.0,574.28,574.28,Phone,False,,2154.22
DM-014179,2005-05-03,2005,5,Phyllis Vance,Albany Accounting #277,Mid-Market,Philadelphia,Mid-Atlantic,DM Executive Binder,Office Supplies,1,117.32,0.05,5.89,117.32,111.44,Phone,False,,193.9
DM-001223,2005-05-03,2005,5,Andy Bernard,Scranton Accounting #141,Mid-Market,New York,Northeast,Recycled Paper - Letter (Case),Paper,4,376.86,0.05,75.33,1507.46,1432.12,Trade Show,False,,1367.62
DM-010102,2005-05-03,2005,5,Ryan Howard,Buffalo Logistics #144,SMB,Scranton,Northeast,DM Executive Binder,Office Supplies,4,132.34,0.0,0.0,529.24,529.24,Trade Show,False,,201.97
DM-014173,2005-05-03,2005,5,Dwight Schrute,Utica Law Firm #1,Mid-Market,Scranton,Northeast,Printer Ink - Black,Ink & Toner,1,232.46,0.0,0.0,232.46,232.46,Referral,False,,372.97
DM-018956,2005-05-03,2005,5,Jim Halpert,Rochester Insurance #48,Mid-Market,Philadelphia,Mid-Atlantic,Printer Ink - Black,Ink & Toner,1,242.82,0.0,0.0,242.82,242.82,Direct,False,,279.68
DM-014181,2005-05-03,2005,5,Dwight Schrute,Scranton Paper Supply #7,Education,Syracuse,Northeast,Laser Toner - Color,Ink & Toner,10,1126.32,0.0,0.0,11263.1,11263.1,Phone,False,,1790.66
DM-006354,2005-05-04,2005,5,Phyllis Vance,Syracuse Law Firm #72,SMB,Carbondale,Northeast,Manila Folders (Pack),Office Supplies,2,94.34,0.1,18.9,188.76,169.86,Email,False,,236.08
DM-006349,2005-05-04,2005,5,Stanley Hudson,Akron Manufacturing #17,Education,Lewistown,Mid-Atlantic,Stapler - Heavy Duty,Office Supplies,3,178.12,0.0,0.0,534.38,534.38,Direct,False,,448.68
DM-011984,2005-05-04,2005,5,Dwight Schrute,Buffalo Accounting #133,Mid-Market,Harrisburg,Mid-Atlantic,Manila Folders (Pack),Office Supplies,4,87.4,0.1,34.96,349.6,314.64,Referral,False,,136.71
DM-014171,2005-05-04,2005,5,Phyllis Vance,Akron Medical Center #31,Mid-Market,Philadelphia,Mid-Atlantic,Pens - Ballpoint (Box),Office Supplies,2,83.03,0.1,16.62,166.15,149.53,Referral,False,,134.14
DM-006383,2005-05-04,2005,5,Jim Halpert,Albany Paper Supply #177,Enterprise,Pittsburgh,Mid-Atlantic,Copy Paper - Letter (Case),Paper,4,431.11,0.0,0.0,1724.54,1724.54,Phone,False,,1015.84
DM-006359,2005-05-04,2005,5,Phyllis Vance,Buffalo Paper Supply #2,Government,Albany,Northeast,Copy Paper - Legal (Case),Paper,3,473.58,0.0,0.0,1420.82,1420.82,Direct,False,,1133.92
DM-012006,2005-05-05,2005,5,Jim Halpert,Nashua Law Firm #265,Government,Scranton,Northeast,Copy Paper - Tabloid (Case),Paper,2,551.28,0.0,0.0,1102.57,1102.57,Direct,False,,861.74
DM-012008,2005-05-05,2005,5,Dwight Schrute,Akron Law Firm #259,Mid-Market,Harrisburg,Mid-Atlantic,Sticky Notes (Pack),Office Supplies,3,68.68,0.0,0.0,206.06,206.06,Direct,False,,95.66
DM-001197,2005-05-05,2005,5,Stanley Hudson,Buffalo Paper Supply #2,Enterprise,Scranton,Northeast,Copy Paper - Legal (Case),Paper,12,453.91,0.1,544.64,5446.73,4902.1,Phone,False,,1641.22
DM-014165,2005-05-06,2005,5,Dwight Schrute,Utica Logistics #14,Mid-Market,New York,Northeast,Envelopes - #10 (Box),Office Supplies,1,108.96,0.05,5.41,108.96,103.55,Direct,False,,178.98
DM-014180,2005-05-06,2005,5,Dwight Schrute,Scranton Accounting #6,SMB,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,24,183.16,0.1,439.47,4394.98,3955.52,Referral,False,,283.38
DM-001181,2005-05-06,2005,5,Dwight Schrute,Nashua Medical Center #10,Enterprise,New York,Northeast,Stapler - Heavy Duty,Office Supplies,12,177.18,0.1,212.61,2125.91,1913.3,Direct,False,,649.42
DM-001189,2005-05-06,2005,5,Stanley Hudson,Scranton Dental #171,SMB,Scranton,Northeast,Manila Folders (Pack),Office Supplies,5,87.97,0.0,0.0,439.85,439.85,Referral,False,,341.62
DM-018953,2005-05-06,2005,5,Dwight Schrute,Buffalo Law Firm #40,Education,Lewistown,Mid-Atlantic,Laser Toner - Black,Ink & Toner,4,817.66,0.0,0.0,3270.47,3270.47,Direct,False,,1007.19
DM-006360,2005-05-07,2005,5,Dwight Schrute,Nashua Insurance #151,Enterprise,Ithaca,Northeast,Stapler - Heavy Duty,Office Supplies,3,174.23,0.05,26.12,522.78,496.66,Direct,False,,448.68
DM-006380,2005-05-07,2005,5,Jim Halpert,Nashua Medical Center #3,Internal,Stamford,Northeast,Printer Ink - Color,Ink & Toner,12,296.4,0.0,0.0,3556.7,3556.7,Direct,False,,708.6
DM-018960,2005-05-07,2005,5,Dwight Schrute,Syracuse Law Firm #128,Mid-Market,New York,Northeast,Printer Ink - Black,Ink & Toner,1,250.42,0.0,0.0,250.42,250.42,Direct,False,,279.68
DM-012007,2005-05-07,2005,5,Dwight Schrute,Scranton Dental #74,Mid-Market,Scranton,Northeast,Shredder Bags (Pack),Office Supplies,4,144.78,0.15,86.83,579.12,492.29,Trade Show,False,,205.1
DM-010098,2005-05-07,2005,5,Jim Halpert,Utica Logistics #23,Government,Scranton,Northeast,Cardstock - White (Pack),Paper,3,203.02,0.0,0.0,609.14,609.14,Direct,False,,310.74
DM-006357,2005-05-08,2005,5,Karen Filippelli,Nashua Dental #21,Internal,Utica,Northeast,Stapler - Heavy Duty,Office Supplies,2,179.55,0.0,0.0,359.2,359.2,Direct,False,,448.68
DM-010085,2005-05-08,2005,5,Stanley Hudson,Nashua Medical Center #3,Enterprise,Ithaca,Northeast,Recycled Paper - Letter (Case),Paper,1,388.08,0.1,38.76,388.08,349.32,Direct,False,,621.68
DM-010084,2005-05-08,2005,5,Jim Halpert,Utica Paper Supply #117,Education,Lewistown,Mid-Atlantic,Copy Paper - Premium (Case),Paper,1,494.28,0.1,49.4,494.28,444.88,Referral,False,,854.81
DM-001204,2005-05-08,2005,5,Dwight Schrute,Utica Insurance #38,Government,Dunmore,Northeast,Cardstock - White (Pack),Paper,4,197.7,0.0,0.0,790.78,790.78,Direct,False,,683.62
DM-012002,2005-05-08,2005,5,Stanley Hudson,Scranton Accounting #6,Enterprise,Scranton,Northeast,Pens - Ballpoint (Box),Office Supplies,10,91.29,0.0,0.0,913.33,913.33,Email,False,,123.02
DM-010092,2005-05-08,2005,5,Jim Halpert,Nashua Dental #4,Enterprise,Pittsburgh,Mid-Atlantic,Laser Toner - Black,Ink & Toner,3,914.09,0.0,0.0,2742.36,2742.36,Direct,False,,1398.97
DM-018962,2005-05-08,2005,5,Dwight Schrute,Akron Accounting #13,Education,Lewistown,Mid-Atlantic,Cardstock - White (Pack),Paper,10,202.26,0.1,202.26,2022.55,1820.3,Direct,False,,223.72
DM-006378,2005-05-08,2005,5,Dwight Schrute,Buffalo Accounting #8,Internal,Utica,Northeast,Copy Paper - Tabloid (Case),Paper,6,559.93,0.1,335.92,3359.39,3023.47,Direct,False,,1488.36
DM-006358,2005-05-08,2005,5,Stanley Hudson,Utica Law Firm #1,Government,Scranton,Northeast,Copy Paper - Letter (Case),Paper,5,428.45,0.2,428.45,2142.06,1713.61,Direct,False,,1015.84
DM-006346,2005-05-09,2005,5,Karen Filippelli,Utica Manufacturing #80,Mid-Market,Scranton,Northeast,DM Executive Binder,Office Supplies,2,123.31,0.0,0.0,246.52,246.52,Phone,False,,306.95
DM-010089,2005-05-09,2005,5,Phyllis Vance,Nashua Medical Center #3,Government,Dunmore,Northeast,Printer Ink - Color,Ink & Toner,2,275.21,0.15,82.56,550.34,467.78,Phone,False,,466.16
DM-006365,2005-05-09,2005,5,Dwight Schrute,Scranton Accounting #6,Enterprise,Philadelphia,Mid-Atlantic,Color Copy Paper (Pack),Paper,2,260.3,0.1,52.06,520.6,468.54,Referral,False,,685.04
DM-011992,2005-05-10,2005,5,Jim Halpert,Albany Paper Supply #5,Mid-Market,Scranton,Northeast,Pens - Ballpoint (Box),Office Supplies,3,90.63,0.0,0.0,271.98,271.98,Email,False,,123.02
DM-006375,2005-05-10,2005,5,Stanley Hudson,Syracuse Dental #184,Internal,Stamford,Northeast,Copy Paper - Premium (Case),Paper,2,564.11,0.0,0.0,1128.12,1128.12,Direct,False,,1299.41
DM-011986,2005-05-10,2005,5,Karen Filippelli,Utica Insurance #85,Government,Scranton,Northeast,Manila Folders (Pack),Office Supplies,1,87.5,0.15,13.11,87.5,74.39,Phone,False,,136.71
DM-006353,2005-05-10,2005,5,Phyllis Vance,Akron Manufacturing #268,Mid-Market,Scranton,Northeast,Copy Paper - Legal (Case),Paper,24,433.3,0.0,0.0,10399.56,10399.56,Email,False,,1133.92
DM-006366,2005-05-10,2005,5,Jim Halpert,Nashua Dental #4,Enterprise,Ithaca,Northeast,Envelopes - #10 (Box),Office Supplies,2,121.5,0.15,36.48,242.92,206.44,Trade Show,False,,283.29
DM-011996,2005-05-11,2005,5,Andy Bernard,Nashua Insurance #296,Mid-Market,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,24,113.14,0.15,407.36,2716.05,2308.69,Direct,False,,164.06
DM-006368,2005-05-11,2005,5,Andy Bernard,Scranton Accounting #174,Mid-Market,Scranton,Northeast,Copy Paper - Legal (Case),Paper,2,473.38,0.0,0.0,946.86,946.86,Trade Show,False,,1133.92
DM-018959,2005-05-11,2005,5,Dwight Schrute,Buffalo Paper Supply #2,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Legal (Case),Paper,2,444.79,0.1,88.92,889.58,800.66,Direct,False,,537.13
DM-010091,2005-05-11,2005,5,Phyllis Vance,Nashua Logistics #279,SMB,Carbondale,Northeast,Shredder Bags (Pack),Office Supplies,1,151.52,0.05,7.6,151.52,143.93,Trade Show,False,,233.04
DM-001211,2005-05-11,2005,5,Jim Halpert,Utica Insurance #38,Enterprise,Scranton,Northeast,Laser Toner - Color,Ink & Toner,3,1179.62,0.0,0.0,3538.84,3538.84,Phone,False,,4103.62
DM-011988,2005-05-12,2005,5,Stanley Hudson,Akron Manufacturing #11,Enterprise,Pittsburgh,Mid-Atlantic,Laser Toner - Black,Ink & Toner,5,846.73,0.05,211.66,4233.86,4022.2,Trade Show,False,,1231.1
DM-010105,2005-05-12,2005,5,Stanley Hudson,Scranton Medical Center #66,Enterprise,Tallahassee,Southeast,Laser Toner - Color,Ink & Toner,4,1114.73,0.0,0.0,4459.11,4459.11,Direct,False,,1865.32
DM-018961,2005-05-12,2005,5,Dwight Schrute,Buffalo Accounting #8,Mid-Market,Harrisburg,Mid-Atlantic,Printer Ink - Color,Ink & Toner,2,306.18,0.0,0.0,612.37,612.37,Direct,False,,335.64
DM-018950,2005-05-13,2005,5,Dwight Schrute,Syracuse Medical Center #112,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Legal (Case),Paper,4,455.14,0.0,0.0,1820.58,1820.58,Direct,False,,537.13
DM-010078,2005-05-13,2005,5,Jim Halpert,Utica Law Firm #1,Internal,Utica,Northeast,Color Copy Paper (Pack),Paper,6,284.9,0.05,85.5,1709.52,1624.02,Direct,False,,450.68
DM-001203,2005-05-13,2005,5,Andy Bernard,Syracuse Law Firm #33,SMB,Scranton,Northeast,Sticky Notes (Pack),Office Supplies,4,71.54,0.0,0.0,286.04,286.04,Direct,True,2005-06-10,239.02
DM-010090,2005-05-13,2005,5,Jim Halpert,Nashua Medical Center #10,Mid-Market,New York,Northeast,Copy Paper - Legal (Case),Paper,2,456.1,0.0,0.0,912.28,912.28,Phone,False,,746.04
DM-012001,2005-05-13,2005,5,Phyllis Vance,Buffalo Accounting #8,Government,Albany,Northeast,Copy Paper - Legal (Case),Paper,1,429.78,0.0,0.0,429.78,429.78,Direct,False,,656.54
DM-001217,2005-05-13,2005,5,Jim Halpert,Nashua Dental #21,Internal,Stamford,Northeast,Specialty Paper - Glossy (Pack),Paper,2,319.68,0.0,0.0,639.35,639.35,Direct,False,,1196.62
DM-011993,2005-05-13,2005,5,Dwight Schrute,Akron Manufacturing #273,Mid-Market,Harrisburg,Mid-Atlantic,Cardstock - White (Pack),Paper,1,205.01,0.1,20.52,205.01,184.49,Trade Show,False,,273.5
DM-001209,2005-05-13,2005,5,Phyllis Vance,Scranton Accounting #6,SMB,Scranton,Northeast,DM Executive Binder,Office Supplies,3,123.31,0.15,55.48,370.02,314.54,Email,False,,444.22
DM-014170,2005-05-13,2005,5,Jim Halpert,Akron Accounting #13,SMB,Scranton,Northeast,Manila Folders (Pack),Office Supplies,24,91.86,0.0,0.0,2204.09,2204.09,Direct,False,,149.06
DM-012003,2005-05-14,2005,5,Dwight Schrute,Akron Paper Supply #167,SMB,Scranton,Northeast,Copy Paper - Tabloid (Case),Paper,3,572.18,0.2,343.33,1716.56,1373.22,Phone,False,,861.74
DM-018957,2005-05-14,2005,5,Dwight Schrute,Buffalo Law Firm #47,Education,Lewistown,Mid-Atlantic,Stapler - Heavy Duty,Office Supplies,3,186.77,0.0,0.0,560.22,560.22,Email,False,,212.52
DM-012005,2005-05-14,2005,5,Dwight Schrute,Buffalo Paper Supply #2,Education,Syracuse,Northeast,Copy Paper - Tabloid (Case),Paper,1,556.22,0.1,55.67,556.22,500.55,Direct,False,,861.74
DM-011998,2005-05-14,2005,5,Jim Halpert,Utica Logistics #45,SMB,Scranton,Northeast,Sticky Notes (Pack),Office Supplies,4,62.6,0.0,0.0,250.42,250.42,Referral,False,,95.66
DM-006376,2005-05-14,2005,5,Dwight Schrute,Akron Logistics #69,Mid-Market,Philadelphia,Mid-Atlantic,Recycled Paper - Letter (Case),Paper,12,381.62,0.0,0.0,4579.38,4579.38,Direct,False,,944.96
DM-001199,2005-05-14,2005,5,Stanley Hudson,Scranton Law Firm #26,Government,Dunmore,Northeast,Cardstock - White (Pack),Paper,2,183.82,0.0,0.0,367.74,367.74,Email,False,,683.62
DM-006377,2005-05-14,2005,5,Karen Filippelli,Nashua Medical Center #3,Government,Scranton,Northeast,Laser Toner - Color,Ink & Toner,5,1193.96,0.0,0.0,5969.99,5969.99,Phone,False,,2835.28
DM-006351,2005-05-14,2005,5,Dwight Schrute,Buffalo Paper Supply #2,SMB,Scranton,Northeast,Color Copy Paper (Pack),Paper,6,270.27,0.05,81.04,1621.56,1540.52,Referral,False,,685.04
DM-006347,2005-05-15,2005,5,Phyllis Vance,Syracuse Manufacturing #125,Internal,Utica,Northeast,Copy Paper - Legal (Case),Paper,4,472.82,0.0,0.0,1891.26,1891.26,Direct,False,,1133.92
DM-014175,2005-05-15,2005,5,Dwight Schrute,Buffalo Paper Supply #2,Mid-Market,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,1,168.91,0.0,0.0,168.91,168.91,Phone,False,,283.38
DM-001200,2005-05-15,2005,5,Stanley Hudson,Nashua Medical Center #3,Internal,Stamford,Northeast,Copy Paper - Premium (Case),Paper,10,522.4,0.05,261.15,5223.86,4962.7,Phone,False,,1880.62
DM-006363,2005-05-15,2005,5,Phyllis Vance,Syracuse Manufacturing #41,Internal,Utica,Northeast,Copy Paper - Tabloid (Case),Paper,5,631.37,0.05,157.79,3156.66,2998.86,Direct,False,,1488.36
DM-014176,2005-05-15,2005,5,Jim Halpert,Nashua Law Firm #15,SMB,Scranton,Northeast,Copy Paper - Legal (Case),Paper,3,425.6,0.0,0.0,1276.8,1276.8,Direct,False,,716.2
DM-001187,2005-05-16,2005,5,Dwight Schrute,Utica Law Firm #1,Mid-Market,Philadelphia,Mid-Atlantic,Printer Ink - Black,Ink & Toner,24,224.3,0.0,0.0,5383.18,5383.18,Phone,False,,854.62
DM-010100,2005-05-16,2005,5,Stanley Hudson,Buffalo Paper Supply #2,SMB,Scranton,Northeast,Copy Paper - Premium (Case),Paper,2,524.3,0.0,0.0,1048.61,1048.61,Trade Show,False,,854.81
DM-006367,2005-05-16,2005,5,Stanley Hudson,Akron Accounting #169,Mid-Market,Scranton,Northeast,Laser Toner - Black,Ink & Toner,4,912.66,0.05,182.5,3650.56,3468.07,Direct,False,,2126.39
DM-001191,2005-05-16,2005,5,Jim Halpert,Albany Dental #240,Enterprise,New York,Northeast,Printer Ink - Black,Ink & Toner,5,240.06,0.0,0.0,1200.42,1200.42,Email,False,,854.62
DM-001218,2005-05-16,2005,5,Phyllis Vance,Utica Law Firm #1,Internal,Stamford,Northeast,Printer Ink - Black,Ink & Toner,1,221.26,0.0,0.0,221.26,221.26,Referral,False,,854.62
DM-012000,2005-05-16,2005,5,Jim Halpert,Albany Manufacturing #18,Enterprise,Scranton,Northeast,Copy Paper - Legal (Case),Paper,3,440.32,0.0,0.0,1321.07,1321.07,Phone,False,,656.54
DM-001226,2005-05-17,2005,5,Phyllis Vance,Buffalo Medical Center #30,Mid-Market,Scranton,Northeast,Laser Toner - Color,Ink & Toner,2,1164.51,0.05,116.47,2329.11,2212.64,Direct,False,,4103.62
DM-001207,2005-05-17,2005,5,Stanley Hudson,Nashua Medical Center #3,Mid-Market,Scranton,Northeast,File Folders (Box),Office Supplies,3,140.6,0.05,21.09,421.9,400.8,Trade Show,False,,546.82
DM-006371,2005-05-17,2005,5,Andy Bernard,Utica Manufacturing #80,Enterprise,Ithaca,Northeast,Copy Paper - Premium (Case),Paper,1,558.98,0.2,111.82,558.98,447.16,Direct,False,,1299.41
DM-018952,2005-05-17,2005,5,Stanley Hudson,Nashua Logistics #316,Government,Dunmore,Northeast,Recycled Paper - Letter (Case),Paper,2,404.22,0.0,0.0,808.45,808.45,Direct,False,,447.64
DM-010079,2005-05-17,2005,5,Dwight Schrute,Albany Manufacturing #18,Mid-Market,New York,Northeast,Laser Toner - Color,Ink & Toner,1,1069.8,0.0,0.0,1069.8,1069.8,Direct,False,,1865.32
DM-001192,2005-05-17,2005,5,Jim Halpert,Akron Accounting #13,Education,Syracuse,Northeast,Copy Paper - Tabloid (Case),Paper,24,628.71,0.1,1508.98,15089.9,13580.92,Direct,False,,2154.22
DM-001216,2005-05-17,2005,5,Stanley Hudson,Scranton Paper Supply #7,Government,Albany,Northeast,Stapler - Heavy Duty,Office Supplies,2,174.04,0.2,69.64,348.08,278.44,Phone,True,2005-05-25,649.42
DM-001188,2005-05-18,2005,5,Ryan Howard,Buffalo Accounting #8,SMB,Scranton,Northeast,Copy Paper - Tabloid (Case),Paper,5,634.41,0.05,158.65,3172.24,3013.59,Direct,False,,2154.22
